Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10
17.30373707018805,-9.118726927114023,-0.73855957178112,-26.252116016155966,13.165392672370931,0.25376007292424774,-4.585239908277021,-62.52721112133978,32.11239333264124,0.7540596793172591,-0.808812818077932,33.50325805843956,-43.701604818493315,-3.0857033253931685,7.4319239348187525,-31.847545469251056,-127.40454509303291,-2.633226012527998,-1.1429575463902506,-120.85716379847793,-1000.0,-33.69140625,-73.73046875,-1000.0
20.574842575991585,-8.743059737109762,-1.1406635005733698,-21.37195365723424,11.048896752557072,0.9322344483117108,-5.299267270142371,-56.67436424086264,43.30673726600431,0.9346259141113294,-1.1300119807537587,53.060571102456194,-74.86306997022021,8.886497416886558,19.028648154302086,-73.56260413503564,-113.39796157141362,-3.39438365066327,0.8647750457247334,-87.28577656391671,-424.8046875,-2.44140625,-58.10546875,-359.375
23.73173296770058,-8.337245980949417,-1.5264040725613641,-16.427432134934925,8.989975967420929,1.5581581760739847,-5.860730143549651,-49.81839018069434,52.06457326797988,1.0431559275977362,-1.4907065715324177,68.33847673689638,-62.587737226950736,18.682979456635103,22.86862966395178,-67.96916866517104,-28.26432928380454,-2.388441348077007,2.4490574603725723,-7.222233742324295,-893.06640625,-15.625,-22.94921875,-871.09375
26.741056595062258,-7.902125726742666,-1.8942194027997388,-11.467181273029588,7.092684109942647,2.125395210724345,-6.262093971017562,-42.09065737367357,56.969813852290315,1.086107768031193,-1.8774810740765022,77.72469002522818,6.050089049483144,22.631860566575412,17.23001982378509,-2.0618655994267567,13.019777701017706,0.21688418524369218,3.9759627831634345,11.170361899745696,274.90234375,-33.69140625,-29.78515625,251.953125
29.570281664831995,-7.438113329646305,-2.2427353309101896,-6.5391825529464125,5.445006890794748,2.6307950266131184,-6.5007942009778805,-33.640380405478744,56.98271129847121,1.0786658086505405,-2.2677974496055313,80.18262329520873,113.10976466691733,18.972370146839992,5.1391523538002755,104.4478130479954,-14.390965160910243,3.4111770934573387,5.1808536114145305,-34.43345661568422,-1000.0,-55.17578125,-55.6640625,-1000.0
32.18949443908434,-6.945742510521515,-2.5707480478653975,-1.6892724179939345,4.121537628207099,3.072180481363206,-6.578993393543075,-24.62746390169793,51.59275845569515,1.0345766866276562,-2.6315582834316467,75.37335494322782,218.3610067233081,8.448878344879132,-7.590741144525158,208.69083875630554,-33.70128973139937,5.183092351821109,3.8481469881210617,-51.74550436452461,-907.71484375,-85.9375,-50.78125,-801.7578125
34.56915899713427,-6.426228691348619,-2.877401933543884,3.0373135287189172,3.173964126871896,3.4464191466155394,-6.5038051790294125,-15.224786430025922,40.86224997642496,0.9578641450429437,-2.9358290091294497,63.66716847185678,275.4844121729697,-5.802336588530059,-15.585813340299858,263.2023209353297,21.003740733148646,3.7889016365582417,-1.8924823986095802,20.699419386596958,638.18359375,-62.01171875,-21.484375,778.3203125
36.68554859762436,-5.881668012757835,-3.162099923944354,7.60233422383361,2.6466100615218293,3.748864878351607,-6.286510271110336,-5.595355411972827,25.4900787490264,0.8418177185119858,-3.146831189556718,46.16840100239284,259.0228780775856,-18.98343518487739,-16.169037195680254,243.8063510263864,115.68071814586835,-0.3410331556788342,-9.490919626632154,130.99626890068419,615.72265625,-32.71484375,-18.06640625,538.57421875
38.53177924647367,-5.314728244863286,-3.42425135849142,11.985017372378717,2.6080720548649317,3.974563247922457,-5.941184340348827,4.140932136932621,6.8493254414494995,0.6760315565375042,-3.2307358634693295,24.691752405071227,179.73038340139416,-26.040263284699446,-10.037537112553288,162.858584754182,146.01995527231568,-4.397637236895885,-12.205625761905976,160.49186996973455,-916.9921875,-41.9921875,-57.12890625,-972.16796875
40.1151357756806,-4.728196916631041,-3.6633515905785563,16.177709298424844,3.136643242347706,4.119910590435483,-5.484360662539748,13.890269683037577,-13.224776048417743,0.45519174757849645,-3.1589097580599717,1.4811585959971094,65.84211308392092,-23.72534678358863,-0.7354662784835867,48.49558638669634,43.73960231166294,-5.562878928477961,-5.424886620904284,42.6742523947568,-1000.0,-29.78515625,-69.82421875,-1000.0
41.44284643910177,-4.124720193512851,-3.87937573662172,20.17120799071914,4.269956891153376,4.183606109864513,-4.935609349236129,23.535855772137083,-32.81530303604909,0.18414809533382007,-2.9160811293458906,-21.212305570895328,-61.566886052585275,-12.399755408235292,6.992776831542256,-78.68158735181866,-138.0638558470254,-3.53087938950982,7.382553920632047,-153.02443819483454,12.20703125,-17.578125,-49.8046875,117.1875
42.516208016514284,-3.5066411318749613,-4.072938640529662,23.949989960792575,5.985409492482649,4.167157486783405,-4.317234430792284,32.924043525598556,-50.18263221948068,-0.12029452191280551,-2.503787691766523,-41.39937278675049,-185.6490295394529,3.7896810011269504,9.661789487046377,-200.461507466549,-243.21207327896352,-0.28408770358433605,16.408775548367142,-255.22313904256882,-944.82421875,-16.11328125,-30.2734375,-993.65234375
43.333617568816784,-2.8758941466319876,-4.245038812907521,27.495704528701012,8.212463337111501,4.075064195516543,-3.6525803217897335,41.87956179898668,-63.88029824128589,-0.4304830349227224,-1.9372142940883723,-57.474530627328946,-281.1987882467808,18.598674421840308,6.894588428393055,-289.5005137773452,-148.83630921326656,2.2677693183129435,13.912622858418745,-143.51689619860588,-270.99609375,-31.73828125,-44.921875,-393.5546875
43.891727777919144,-2.2341450567363803,-4.396809035765639,30.787386226568074,10.841036314727123,3.9141010845319153,-2.9644167570515334,50.21170563704654,-72.85395489186344,-0.7135809605914143,-1.2413735058690798,-68.32553738531463,-318.90514302229224,26.244925324796696,1.2223135844462851,-316.5876983865702,94.7324610123209,3.7047440733011334,1.0715286341873984,112.7204870488678,-1000.0,-65.91796875,-60.05859375,-1000.0
44.18463540089962,-1.5832384929640746,-4.529523897790541,33.80024748272012,13.725504389432503,3.691609064606001,-2.2742464916537215,57.71750175176248,-76.51733240423526,-0.9409868252521086,-0.44992635578250606,-73.40070185309014,-280.62543862320774,23.685659729646396,-3.840180875990128,-266.27794874431663,280.96651015374675,4.281725877269935,-12.890679746219206,291.9452239691071,-222.16796875,-74.70703125,-28.80859375,-178.7109375
44.204592991169825,-0.925676831330662,-4.644535487903469,36.50752560435679,16.69518199816574,3.4138047733306385,-1.601493149328434,64.19570482720034,-74.76145803292492,-1.0964357145649914,0.39725919387107517,-72.68301679869298,-170.66613748945107,11.890348303930137,-5.727997478078634,-145.82041509484802,232.7958676621649,3.670792592412176,-17.911979293677838,223.71366583873987,-844.23828125,-62.98828125,-3.41796875,-841.796875
43.94454782009985,-0.264774734026216,-4.742947898915107,38.88406352298492,19.571302427193153,3.085302155492571,-0.9620298768934784,69.4661421051718,-67.90162047463573,-1.1777272606064788,1.2594710964872524,-66.60175221654785,-16.73772989531429,-4.335322296300896,-3.7520642785743448,15.092424519749226,-20.244287308040295,1.2260777309767485,-10.562974335779396,-41.07059757257823,185.546875,-61.03515625,-35.64453125,136.23046875
43.40129828233081,0.39553888667968284,-4.825460123757993,40.90938476358038,22.185462909530163,2.7098808416790474,-0.36748794710552585,73.38608407972943,-56.5901264012433,-1.192348729775302,2.0977460385445403,-55.92553170537342,138.69658578539827,-18.193436706466944,0.7541109246185975,172.33339304096324,-257.6839423258861,-2.6944517442154816,3.5699220318666174,-269.46734032224026,-1000.0,-45.41015625,-50.78125,-1000.0
42.57573713299523,1.0510809158100138,-4.8926177850311685,42.567780015246385,24.387599426446858,2.2917825918382198,0.1739320353871938,75.85526383658468,-41.74684456200215,-1.1506692590191623,2.8723756228754183,-41.67759770403009,250.77285469332568,-23.83296846567156,5.01195380540671,279.76650156797865,-271.0884296940528,-6.194403990313132,14.254774867389324,-262.3595887887575,-522.94921875,-27.83203125,-33.69140625,-457.51953125
41.46909502727827,1.6978052411804565,-4.945036323389707,43.84519773685734,26.04046870857083,1.8370111356124175,0.6566412001799949,76.80937650754589,-24.519998852644267,-1.0596993305023366,3.5415392119302354,-25.077316295441037,285.3209929194391,-18.983288164029542,6.336386363325382,303.6572958596186,-56.7112856304085,-6.8961695866237465,14.543725593721208,-36.116253455935464,-939.453125,-32.71484375,-18.5546875,-897.94921875
40.08143346445713,2.332064995070918,-4.983310972716879,44.72831987984246,27.021157623020912,1.3540535435482761,1.0777655563665514,76.2197501760129,-6.202499999250539,-0.9202264314123607,4.0645701519852,-7.445788065386525,233.998663472751,-6.012881089945586,3.8258009086036,238.08929833447323,190.30554732600942,-3.7576466554509342,5.71063353127151,203.73895688863485,388.671875,-42.48046875,-36.62109375,302.24609375
38.41604411413313,2.950563273322895,-5.007980735144155,45.20847001804505,27.240420374630464,0.8534459086106967,1.436980150779654,74.10694291362877,11.924525388601348,-0.7293613958675473,4.4050565705221425,9.941671401716748,122.88034918200297,9.065745427963003,-1.2404700124724366,112.0395055507248,263.1242670595918,1.8778187482309283,-4.95783884619724,258.2096657660864,-1000.0,-76.171875,-78.61328125,-1000.0
36.48226204268015,3.5500085988815875,-5.019848854392307,45.283805611095744,26.654578715777465,0.34632636378886716,1.7351708093678333,70.54638169384478,28.712339366045608,-0.4870824601355408,4.530385205715039,25.96211596132137,-0.31945115173488203,19.286704609116743,-6.479263912231263,-24.338302676088695,120.10929687251421,6.949708669738854,-10.701118696682832,102.69931839126411,-538.0859375,-77.1484375,-58.59375,-470.21484375
34.294432608929114,4.126842580253172,-5.020220005332171,44.95885864174214,25.262784588043978,-0.1567483288303066,1.973427439095105,65.66320634807896,43.19701079295661,-0.20102777384770637,4.413360949545196,39.695479605791206,-91.6803915409064,20.08073094928274,-9.627747076190824,-124.47810295119729,-101.08571098501966,8.6547633779256,-9.581463097791517,-114.59039852457718,807.12890625,-20.01953125,3.90625,879.39453125
31.878134448245223,4.677456818105637,-5.010501901481036,44.251524107447466,23.124774075218074,-0.645391926100767,2.154101012324045,59.64814909049948,54.70788043399014,0.115613666353466,4.041421908577457,50.530698165735636,-124.38102235480008,11.685218701524692,-9.0554871708308,-158.9861380198323,-215.63480853358226,6.14405990391866,-3.804723801187049,-213.7183263247147,938.4765625,-35.15625,0.48828125,804.19921875
29.280950212434256,5.198618546272581,-4.991600519670866,43.20288904652858,20.388300448644266,-1.1083795819475166,2.2824024211555933,52.77776501423738,62.977628135012885,0.44881653138741645,3.426121680089569,58.25280368467508,-93.394008011279,-1.1233503347066356,-4.2656408612617245,-122.73550604882276,-147.06187943814865,0.5331227017430515,2.918550161941983,-133.75046516064094,-513.671875,-74.70703125,-55.6640625,-695.80078125
26.56859810718531,5.687473356083737,-4.963973779429432,41.87145803322558,17.26488525255981,-1.534090042366545,2.365744097492421,45.380605148002324,68.0295004185735,0.7831636520470135,2.6017269130764533,62.90148731054871,-26.273223281599268,-12.059154474449517,3.2358808719676144,-46.6282984392442,17.839342623989783,-6.118797889517159,7.019499724973207,27.644930412417157,-1000.0,-55.6640625,-61.03515625,-1000.0
23.80782122867277,6.141284351906262,-4.928185553103708,40.31591113089908,13.962805007406907,-1.9117999401260874,2.4114838758020833,37.767307616058744,69.90975155398382,1.098726231845035,1.6161614052069124,64.50455262491145,20.85371704961543,-16.73820521305594,10.041021713824616,9.630320181715458,124.56563793348228,-11.033347425617274,6.4532284831750815,121.55030182495975,128.90625,-49.8046875,-30.2734375,180.6640625
21.056565487989555,6.557415107578511,-4.885101159162235,38.587158184212804,10.647119147802966,-2.2321446383400785,2.4259425347513095,30.194799949440544,68.55706252720535,1.3719383927337157,0.5258503258795582,62.97617821261785,1.101758007431885,-14.245982024541483,12.765655313284011,-1.0703335531977032,106.47183237236017,-10.755924853069557,2.325144114289028,97.27777048651987,-793.9453125,-57.12890625,-17.08984375,-816.89453125
18.365349065332726,6.933472791759337,-4.835624084147893,36.73089362136812,7.439433081286619,-2.487031046537648,2.414977998143645,22.868234201787782,63.857332037484056,1.579084130486195,-0.6045413349074458,58.19033346052294,-83.6421738719864,-6.763043087115982,10.237942325323267,-74.93990008650896,31.773882049471492,-3.3524319129658617,-1.6397844798517516,30.01970538083276,123.046875,-51.7578125,-51.7578125,14.16015625
15.779200002081966,7.267356224341522,-4.780649821394318,34.78898100813912,4.4221760467462135,-2.669830965753689,2.3839004106280313,15.942141298926845,55.73598747587801,1.6988893279822135,-1.7058769776154694,50.0683297307225,-181.352576496165,1.9069210819564648,3.9003164303655877,-160.06129166411193,-3.4911348763627315,8.246048592143259,-2.679885072865733,4.714153519782177,-1000.0,-66.89453125,-88.37890625,-1000.0
13.336194779476282,7.55719558640911,-4.721474926798674,32.7975021781383,1.6345308796307576,-2.7758698494331853,2.3360377128394263,9.513955471023408,44.22432316350701,1.7139371262859082,-2.7137055149962435,38.64041788389058,-224.5831228782521,8.140270478112278,-3.484137927401338,-192.40818547363028,5.385502963387463,16.278128233447518,-1.7355812215611535,11.097219828194264,-263.18359375,-70.3125,-63.96484375,-241.2109375
11.065031747160901,7.801292310166024,-4.660019663580013,30.784928683718803,-0.9318093770610784,-2.80283004427801,2.272092496100531,3.6213054014882835,29.517770745264567,1.6121562582647762,-3.573997568254116,24.11103889538973,-172.0406571573388,9.956255021212096,-9.136647357276951,-134.93740451489526,-13.463919950831288,13.6678339925143,-1.5498048202673125,-21.492100759045346,-812.98828125,-42.48046875,-1.46484375,-817.3828125
8.985388469072156,7.998226325009422,-4.598368336374998,28.773029666733873,-3.3252916346951036,-2.750535083567184,2.191800723744976,-1.749004497170905,12.055269423832607,1.3899931375621088,-4.240073099243864,6.9416082267753385,-30.083559462565532,7.6696598323434175,-10.859561382328032,3.520820928238133,-89.06668719575154,0.8213105725364024,-2.561644896474974,-104.95216981347164,262.20703125,-48.828125,-28.3203125,225.09765625
7.111459677128879,8.147100167046736,-4.538183468459276,26.780159128432317,-5.615519611220871,-2.620259607478215,2.0959335209202674,-6.642710114486429,-7.397871073985349,1.0561178792879486,-4.668936834606953,-12.075275106127483,152.96521306257077,3.4281730143099254,-7.739317373078009,174.79549441253172,-144.44342432371505,-13.327489086440469,-2.3937832989201424,-149.9880886380274,-1000.0,-39.55078125,-49.8046875,-1000.0
5.453151239181358,8.247767634446392,-4.480610407546482,24.82213468004972,-7.881481076037909,-2.414103442190574,1.9865985352732498,-11.126885732104258,-27.745671786880116,0.633144546780891,-4.824780804521917,-31.82144391951368,308.29107153915487,-0.14344974546601796,-0.9960946233130763,312.85105782968645,-80.17168041303083,-18.12675936547658,0.4564374243954498,-65.45607642329954,-458.984375,-4.39453125,1.953125,-425.78125
4.012781263770196,8.301082754012837,-4.4262853115260405,22.90913922015093,-10.213803828932184,-2.134352731098781,1.8671137608898303,-15.290813755267145,-47.658347889704025,0.15742658775862675,-4.68421005030041,-50.95332326429587,373.6505457372305,-1.3158126194599258,6.333881376183534,360.3529275536234,91.93974244385306,-10.044475908353238,4.132365336053513,115.79541324296353,-920.41015625,-17.08984375,1.953125,-888.671875
2.7842745418212984,8.309051321486837,-4.375157386840772,21.044974881172973,-12.708489950594524,-1.7832266523751186,1.7423744681766997,-19.238573266415393,-65.67604964032422,-0.32440605702921554,-4.239116683800053,-68.00989892770666,321.70067078702084,-0.04666763343493265,10.95120168165104,295.17077617589405,231.84530851773374,4.416135559227629,5.29307015833218,242.20300145956438,584.47265625,-41.50390625,-45.8984375,465.33203125
1.758830514774347,8.274569438555098,-4.32667460255764,19.231869843050774,-15.440761130472692,-1.3639642758766248,1.6179725461275112,-23.06439263997755,-80.2714077831695,-0.764828005549596,-3.5028650567734783,-81.48778234718229,175.84862993023575,1.9671825863064165,10.625944078623004,143.58411935662127,201.337298954536,14.232125169167334,2.5714624540671256,186.165353152319,-965.33203125,-65.91796875,-79.1015625,-1000.0
0.9279491965590686,8.200799613555185,-4.280443720804097,17.47256528891177,-18.449828418558944,-0.8829352979046998,1.4978613919542267,-26.83868475355716,-89.97734450871768,-1.1279088607413175,-2.5190862899127224,-89.9770232064702,-4.565455219471033,2.2045369587533785,4.874844560319371,-35.38595197427371,2.0131776095785225,12.961610603544464,-2.0672734430448894,-27.310763871411154,-912.109375,-84.9609375,-45.41015625,-883.7890625
0.27987400401648477,8.090580703180155,-4.23658933531049,15.767077164225999,-21.74691965025006,-0.3513493555982773,1.3831850653603543,-30.61288148422532,-93.6029197376892,-1.3980741300046169,-1.362280443624226,-92.36485440877104,-158.61802848843325,-0.993541019733021,-4.491253476859093,-182.49406030747653,-216.2971927620333,3.50813075781854,-4.855917563917906,-233.96970667058278,580.078125,-70.80078125,-15.13671875,636.23046875
-0.19975851988746138,7.946231672447787,-4.195426210372439,14.117474357750488,-25.31146911404478,0.21463738066367732,1.273457093881525,-34.400581325438885,-90.38096722444017,-1.5801829737111837,-0.12643572010396184,-87.92906375372569,-246.12429049657374,-6.936421357944744,-13.448689098211679,-256.7689523224224,-277.5070121025337,-5.42895426724268,-3.423668750234124,-265.5696727656626,-954.58984375,-40.0390625,-18.06640625,929.6875
-0.5239320726200513,7.769823921128719,-4.1570093784579525,12.540544609566219,-29.079128786834563,0.795568130934106,1.1681341385622914,-38.138076347339506,-80.04616457787405,-1.6912307270472884,1.0893339065807823,-76.3292153287539,-255.14058572372912,-12.458711841589869,-17.45906444287101,-241.42506181502057,-127.90277528304749,-7.562693198245756,0.7090343518320833,-92.52950607995143,-352.5390625,-43.9453125,-45.8984375,-547.36328125
-0.7068468042861761,7.5635702527317035,-4.121132805033436,11.067445955561043,-32.95335803836986,1.3708043199892794,1.0667076078025068,-41.692236926487034,-62.94605782358757,-1.7500122589757587,2.18982158939094,-57.73786339166781,-204.2567051338052,-13.644434883385303,-14.141592923484437,-156.70687827515428,113.47516507629919,-4.083801192163114,3.123083716326484,141.50292867732057,-1000.0,-52.24609375,-45.8984375,-1000.0
-0.7680612868919077,7.329982613809137,-4.087537070641993,9.728689343231716,-36.82299945015537,1.9199012046146284,0.9681363777730558,-44.91742467530208,-40.10146568476086,-1.770531070814998,3.0898976578837147,-33.081146064354165,-130.7027890079732,-8.416045226216509,-4.753175546346447,-60.69922648110601,256.24519016483026,-0.9646671452209434,1.0769041179363577,241.39904651392723,-22.4609375,-29.78515625,7.32421875,17.578125
-0.7311423032068864,7.071922569308411,-4.055758077970896,8.544787253509645,-40.562846057342114,2.4235964449239407,0.8714431305690793,-47.69240155154777,-13.126521478862024,-1.7584539526380216,3.723828409131061,-4.099937066547068,-66.47070123857306,1.9527772903382419,6.749521563422044,-13.957227403814906,202.18255193834332,-1.6417468164519298,-2.904941460416099,142.81264662907185,-809.08203125,-24.4140625,7.32421875,-830.56640625
-0.619849068219187,6.7927120907090925,-4.024793179784051,7.527705235702867,-44.027638354377416,2.864903900701332,0.7768241513435896,-49.920440591812074,15.940419923423512,-1.7090717578338832,4.054160024404672,26.828104709934824,-22.637302017911153,13.379714173720126,15.88207033567668,-35.79959592856727,16.64132372662445,-3.204672590242663,-3.40462352706207,-33.911849051030295,108.88671875,-35.15625,-57.12890625,7.8125
-0.45585006383588145,6.496148919726447,-3.993314160341493,6.68324633689347,-47.052707419093885,3.2297738060332724,0.6849331726984265,-51.52532056857482,44.827570140029756,-1.6087050857447132,4.07106078018991,56.9572924445528,8.189608465750144,20.9393404069627,19.232895735106535,-93.7777239522222,-147.4504960529733,-0.4741412764156757,1.3178276504654922,-121.28614524925592,-1000.0,-34.1796875,-68.359375,-1000.0
-0.2593975565404252,6.186336991909921,-3.9603383875279445,6.010578948485984,-49.465340414801425,3.507042427995381,0.5947738653487644,-52.45545477989114,71.20988817423296,-1.4399427714190072,3.7846134361275383,83.45663370190256,37.65600391216553,21.123700029891758,15.40026460439793,-129.63849138369275,-184.67149965827295,6.77725177908589,6.5512915966190794,-77.42415198221573,-318.84765625,-44.921875,-36.1328125,-279.78515625
-0.051811354745700866,5.867430220299932,-3.9255148960228454,5.50105377993041,-51.10209870168543,3.6880306028501884,0.5030136329796507,-52.688873441553326,92.88096450606342,-1.1883434186911754,3.221361790120364,103.7015568809806,69.12909946785734,13.424494084280154,5.797813822304507,-97.61284717390778,-104.03015543767467,12.059430703449234,6.197912377222057,-3.907965212892798,-844.7265625,-59.08203125,-29.78515625,-835.44921875
0.14467288772766254,5.543352138975404,-3.8888658065866153,5.139518660269493,-51.81711561237716,3.7660380007635346,0.4051671865592155,-52.228883899656346,107.95354369442522,-0.8486196632765397,2.4265335373835715,115.57722798603226,97.24918706363765,0.5519392541631177,-5.47041678655926,10.34586032632747,12.905920205208956,8.428310885190687,-0.2712990149866464,-4.451544797001816,396.484375,-56.640625,-41.9921875,299.8046875
0.31097800284834853,5.217544150156272,-3.850593300941565,4.908481997081795,-51.47759720924504,3.735938421039369,0.2965881722128604,-51.09021389375366,115.07738377205614,-0.4287065663243636,1.4637059530977985,117.75701763685687,115.66402957194303,-12.740907329883559,-13.496981121593947,162.37876914349695,94.02097684901193,-3.595418768563189,-7.203834605618309,-59.5236134956037,-1000.0,-76.66015625,-69.3359375,-1000.0
0.43239686437913866,4.892767797274384,-3.8112502633892844,4.789480909492487,-49.96855590658755,3.5939757062533926,0.17230621398182244,-49.29443654079302,113.57029156303375,0.04910095287096526,0.4085127521071923,109.85771785294546,119.50306953195835,-21.645029846324874,-15.190034360425539,300.5550137808608,113.57519465278263,-15.020492215060013,-8.660314114518037,-61.95272463974691,-674.8046875,-78.61328125,-64.94140625,-611.328125
0.49647689898846004,4.571022823540303,-3.7719382317131074,4.762303114150142,-47.20741917785583,3.337949865623794,0.026828672681778108,-46.87238205753532,103.450233817601,0.5506029638406653,-0.6587286583007279,92.46787802164998,104.6323026030545,-23.154538037242254,-10.651161789646633,366.11829803301106,78.6190038449146,-15.951871405103574,-3.804302977472725,40.341981911913,908.203125,-39.55078125,-36.62109375,977.5390625
0.4992757318386961,4.253784460784347,-3.734151189003276,4.812554491336786,-43.13115002617275,2.9683779948056657,-0.1449026445521274,-43.84074238510193,85.49832380527106,1.0372014624667107,-1.6566500280330723,67.16409155149125,75.52566225338605,-16.927604666553073,-2.5276217279768924,332.11695221085023,12.878819916396493,-4.655911079249704,3.2988261962781453,169.0891220556563,713.8671875,-26.3671875,-33.69140625,552.734375
0.45588327530564954,3.9424673195913873,-3.699449168025706,4.941712619649788,-37.67107893416096,2.490204027256701,-0.34609396125781233,-40.17395636940864,61.28228271021891,1.4755989864363732,-2.505334852549661,36.43222118696965,46.8883146606514,-5.136336605180174,5.643109295642026,215.93001134250653,-52.10521066911212,10.371044728351084,7.742249740237033,186.31665100524827,-843.75,-51.26953125,-74.21875,-982.91015625
0.39529886674567416,3.6386419995587325,-3.6694235165114306,5.160777896648243,-30.77894498168278,1.9134500198298918,-0.5777554773087561,-35.83141705116126,32.91380189231507,1.842719827452615,-3.133053811866847,3.2952728011979473,23.385145861901254,8.181314932546401,10.792894742381147,54.78333880978027,-92.88644965395216,17.27673145960018,7.127118794244147,32.29960339047947,-1000.0,-49.31640625,-59.5703125,-1000.0
0.34427710445894155,3.343941476307618,-3.645759661934446,5.474718004909459,-22.48509392862191,1.2526277910827062,-0.8387893163565089,-30.812699884566822,2.6536021373083005,2.125081683990998,-3.483956330799287,-29.192136338076427,-11.892973134082537,18.33651935249007,11.302438351531041,-119.57130847197874,-97.11490948420504,10.86491042217747,2.3904437208092073,-193.6012577303885,372.55859375,-22.4609375,15.13671875,417.48046875
0.3218305529469191,3.060044067490709,-3.629783314795048,5.879110831694822,-12.916458993924852,0.5261974168271781,-1.1245948105823889,-25.16980358475428,-27.32870114317458,2.317708590573139,-3.5191535560532268,-58.26883403625962,-74.43149438270554,21.825515351030703,7.771254602850874,-276.5022080602837,-50.638187136522504,-2.959791225990013,-3.178184122805109,-292.22491672844063,-862.79296875,-39.0625,16.11328125,-961.9140625
0.343061898587872,2.788749849415566,-3.621804402704506,6.364875695627189,-2.2796096966982407,-0.24386235071670875,-1.425343008545533,-18.990859632727716,-55.049647831690315,2.423037502451919,-3.2156892172224634,-81.64468608129482,-152.32749526104183,17.794007799827202,2.6193686391020674,-378.74198084127255,47.072484332957075,-12.582984944940538,-6.223092559233122,-144.94204486874554,-163.0859375,-43.45703125,-54.19921875,-371.09375
0.4191613014989469,2.5319073172439337,-3.6212826899058976,6.917508049762725,9.147660807212254,-1.0331188819304513,-1.727201757835196,-12.399758049298367,-78.82154745937287,2.4473987871533103,-2.5749563820329735,-97.68239066693717,-210.4327983504097,8.16993229621041,-1.9142318305201336,-395.3140124086275,144.58474494302965,-11.058690425913419,-5.750478054202863,146.22768475323986,-1000.0,-39.55078125,-101.5625,-1000.0
0.5546229793743472,2.2912326078232885,-3.6277954674506265,7.514453416203919,21.019683780251597,-1.8161714117925625,-2.01619787559222,-5.559479128119331,-97.35658708555965,2.3964842957235386,-1.637217790287507,-105.5228018401085,-213.58837578927705,-3.363766360098286,-5.4371719171140755,-318.2446399054966,152.99653331611157,-1.6230164236454585,-3.1469645982549013,327.3897016170611,-100.09765625,-61.5234375,-62.98828125,-101.07421875
0.7472081883905544,2.0681155277492618,-3.6416145499786015,8.126957974895365,32.93857714522096,-2.5681708990912493,-2.2806543798060726,1.340887044029549,-109.79769222566497,2.2718063459201674,-0.4853246528788363,-105.07592044521998,-146.72967934703152,-12.901395854164976,-8.697380633173973,-166.39876786232819,32.495773433566136,6.456276232594005,0.33962188515866343,229.04780154078722,-795.41015625,-61.03515625,-16.6015625,-815.4296875
0.9906212136465176,1.8634158013039146,-3.6633772453023283,8.724265038121313,44.48071267345637,-3.266287064202243,-2.510565317533077,8.107196732970833,-115.68721575040523,2.068789131978922,0.7679511080419376,-96.91903290144512,-22.99972179298305,-17.71508489214244,-11.581355798810419,20.869229575467525,-140.5449630898806,6.919298576010046,4.679241767422162,-65.45840994099404,204.1015625,-68.84765625,-67.3828125,140.13671875
1.2775140161235754,1.677319192093736,-3.693724716269693,9.276845165397889,55.22468436594928,-3.890839544413874,-2.6968311099442803,14.557522028417221,-114.9165649638603,1.7775112800752415,1.9961215734246114,-82.16183987171313,120.43166082464192,-16.973252660593968,-12.611275999353985,194.71717234108928,-219.84595726076319,1.5501646717982827,8.607175109218804,-294.2178701090528,-1000.0,-74.21875,-96.19140625,-1000.0
1.5996688970679012,1.50930905843934,-3.733493486101569,9.756666029227633,64.76961352392682,-4.425889764029838,-2.8322201278454355,20.52880314696597,-107.70247957631477,1.3863705830281967,3.070218200118605,-62.31730678156904,234.8736326131621,-11.631667031097845,-10.33483758899838,309.3347811794167,-122.92763518125015,-2.9755324696680123,8.139962112405328,-261.9412607221374,-307.6171875,-58.10546875,-41.9921875,-303.22265625
1.9453967802726773,1.3583430206922886,-3.783740939521777,10.135124699232877,72.74371626164151,-4.859029530947795,-2.911689015010111,25.875187092656425,-94.58729327955862,0.8886955513373621,3.8725525849636813,-39.17896275236738,277.88682370554494,-3.690954689113051,-4.475483392599629,334.89238156883533,80.58752858950307,-2.341515002522829,0.6084961500064885,-14.660597643182278,-828.61328125,-21.97265625,3.41796875,-832.03125
2.2994472204004377,1.2233295145979088,-3.8451143120494597,10.383194270408993,78.81978752859507,-5.180151740883835,-2.9305828004223375,30.472782083183635,-76.39812527323487,0.2917072297460079,4.316311605188892,-14.660542733921702,233.30548482958636,4.752529348599324,4.057511522823464,269.88504692941757,224.0085534951856,1.5652676506630048,-10.01018586882178,219.34789200416566,413.0859375,-6.34765625,-20.5078125,291.9921875
